state,constituency,constituency number,candidate,party,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,evm votes,postal votes,candidate total votes,candidate vote %,total polled votes
West Bengal,KAMARHATI,112,MANASH MUKHERJEE,Communist Party of India (Marxist),739,2518,4461,5489,6757,8585,10886,13055,15030,17794,19986,,,,,,,,,,,,,,,,,,19986,217,20203,13.63,148272
West Bengal,KAMARHATI,112,SAIFUDDIN MONDAL,Aam Janata Unnayan party,8,20,35,45,56,68,80,96,113,131,140,,,,,,,,,,,,,,,,,,140,0,140,0.09,148272
West Bengal,KAMARHATI,112,PINTU KARAR,Independent,6,17,29,37,48,58,67,81,92,107,114,,,,,,,,,,,,,,,,,,114,0,114,0.08,148272
West Bengal,KAMARHATI,112,BIRJU SHAW,Independent,5,9,11,19,26,37,41,47,51,63,68,,,,,,,,,,,,,,,,,,68,3,71,0.05,148272
West Bengal,KAMARHATI,112,SHEKH IMANUR RAHMAN,Independent,14,21,29,41,59,75,87,96,113,128,134,,,,,,,,,,,,,,,,,,134,1,135,0.09,148272
West Bengal,KAMARHATI,112,SATYABRATA BANDYOPADHYAY,Independent,27,42,71,96,128,149,170,194,220,257,275,,,,,,,,,,,,,,,,,,275,1,276,0.19,148272
West Bengal,KAMARHATI,112,SANDIP DUTTA BHOWMICK,Independent,101,149,198,290,410,451,484,528,571,629,651,,,,,,,,,,,,,,,,,,651,2,653,0.44,148272
West Bengal,KAMARHATI,112,HIRAK SINHA,Independent,14,39,56,64,86,105,122,144,163,182,200,,,,,,,,,,,,,,,,,,200,2,202,0.14,148272
West Bengal,KAMARHATI,112,NOTA,None of the Above,76,162,242,310,429,535,653,768,883,1031,1131,,,,,,,,,,,,,,,,,,1131,14,1145,0.77,148272
West Bengal,KANDI,68,APURBA SARKAR (DAVID),All India Trinamool Congress,4773,11020,16144,20049,24103,28027,32290,36307,41077,46297,50708,56300,59961,62490,,,,,,,,,,,,,,,62490,530,63020,31.6,199460
West Bengal,KANDI,68,GARGI DAS GHOSH,Bharatiya Janata Party,1775,2885,6390,10661,16826,22479,31180,37831,44251,52789,60159,61863,68399,72590,,,,,,,,,,,,,,,72590,765,73355,36.78,199460
West Bengal,KANDI,68,PRATAP DAS,Bahujan Samaj Party,29,60,91,121,166,208,255,288,332,371,429,459,483,516,,,,,,,,,,,,,,,516,0,516,0.26,199460
West Bengal,KANDI,68,SHAMIM RANA,Indian National Congress,2114,5464,8194,11023,12918,16321,17096,19074,21922,23196,24908,28692,30474,31009,,,,,,,,,,,,,,,31009,151,31160,15.62,199460
West Bengal,KANDI,68,MESBAHUL ISLAM KHAN,All India Majlis-E-Ittehadul Muslimeen,3005,5837,8655,11307,13555,14909,15000,15459,15720,15750,16552,19850,21294,22946,,,,,,,,,,,,,,,22946,30,22976,11.52,199460
West Bengal,KANDI,68,REJAUL KARIM,Communist Party of India,124,244,482,572,696,779,864,918,1006,1111,1217,1313,1395,1509,,,,,,,,,,,,,,,1509,21,1530,0.77,199460
West Bengal,KANDI,68,SRIKANTA DAS,Socialist Unity Centre Of India (COMMUNIST),18,34,54,77,88,111,123,134,146,168,192,208,218,234,,,,,,,,,,,,,,,234,3,237,0.12,199460
West Bengal,KANDI,68,SAKSHI GOPAL DEB,Amra Bangalee,10,17,26,34,43,56,57,64,73,77,86,96,103,108,,,,,,,,,,,,,,,108,4,112,0.06,199460
West Bengal,KANDI,68,ABHIJIT HALDER,Independent,16,25,33,45,56,66,70,75,88,94,106,126,139,153,,,,,,,,,,,,,,,153,0,153,0.08,199460
West Bengal,KANDI,68,ASHIS DAS,Independent,39,78,112,171,205,248,270,296,326,336,389,476,516,579,,,,,,,,,,,,,,,579,0,579,0.29,199460
West Bengal,KANDI,68,GOKUL HAZRA,Independent,19,43,56,81,101,147,165,210,255,281,306,347,374,393,,,,,,,,,,,,,,,393,1,394,0.2,199460
West Bengal,KANDI,68,RAJKUMAR MONDAL,Independent,45,81,133,186,252,350,455,507,565,610,696,766,836,872,,,,,,,,,,,,,,,872,1,873,0.44,199460
West Bengal,KANDI,68,SYED AZIZUR HOSSAIN (NASHIM),Independent,60,116,203,310,436,595,806,938,1093,1173,1367,1444,1563,1623,,,,,,,,,,,,,,,1623,0,1623,0.81,199460
West Bengal,KANDI,68,NOTA,None of the Above,206,395,593,744,943,1186,1468,1715,1985,2164,2407,2627,2789,2918,,,,,,,,,,,,,,,2918,14,2932,1.47,199460
West Bengal,KANTHI DAKSHIN,216,ARUP KUMAR DAS,Bharatiya Janata Party,6242,12219,17905,23506,28919,34260,41208,46642,52699,57875,62042,66167,72324,77195,83578,89012,94501,100184,105534,111920,114182,114469,114860,115281,115611,116110,,,116110,2109,118219,55.54,212835
West Bengal,KANTHI DAKSHIN,216,TARUN KUMAR JANA,All India Trinamool Congress,4444,8645,12671,17089,20438,23563,27112,30654,33800,38307,45180,51181,55333,60285,64499,68577,72314,75674,78898,83129,84577,84874,85059,85185,85406,85573,,,85573,1174,86747,40.76,212835
West Bengal,KANTHI DAKSHIN,216,MASUD MALLIK,Indian National Congress,38,69,112,151,181,205,254,286,332,385,447,498,553,593,638,663,692,725,745,799,818,822,824,824,828,834,,,834,21,855,0.4,212835
West Bengal,KANTHI DAKSHIN,216,HIRALAL MIRDHA,Bahujan Samaj Party,7,13,19,29,41,50,57,66,76,84,100,115,130,137,149,156,161,170,176,187,190,191,193,194,194,195,,,195,3,198,0.09,212835
West Bengal,KANTHI DAKSHIN,216,TEHERAN HOSSAIN,Communist Party of India,311,433,588,768,1174,1324,1512,1682,1903,2132,2420,2510,2660,2861,3049,3136,3203,3414,3555,3640,3671,3684,3698,3703,3714,3721,,,3721,147,3868,1.82,212835
West Bengal,KANTHI DAKSHIN,216,RAFIKUL ISLAM,Socialist Unity Centre Of India (COMMUNIST),7,9,15,25,37,56,91,99,109,120,125,159,252,260,271,273,282,304,323,354,357,360,360,361,363,363,,,363,9,372,0.17,212835
West Bengal,KANTHI DAKSHIN,216,AJITESH PAHARI,Independent,1,3,6,9,14,17,20,20,24,28,33,34,39,43,47,55,56,57,58,60,63,63,63,63,63,63,,,63,11,74,0.03,212835
West Bengal,KANTHI DAKSHIN,216,TAPAS KUMAR ADHIKARI,Independent,5,11,17,23,30,34,41,46,48,58,67,81,90,96,103,108,112,115,117,125,125,126,126,127,127,127,,,127,15,142,0.07,212835
West Bengal,KANTHI DAKSHIN,216,BISWAJIT JANA,Independent,8,20,27,33,39,48,54,58,64,72,82,93,102,111,119,127,135,144,148,159,162,162,162,162,162,162,,,162,4,166,0.08,212835
West Bengal,KANTHI DAKSHIN,216,RAJ KUMAR SHEET,Independent,44,107,141,181,217,254,281,309,333,391,465,516,570,628,665,697,720,760,783,859,880,888,891,892,895,898,,,898,8,906,0.43,212835
West Bengal,KANTHI DAKSHIN,216,NOTA,None of the Above,85,148,193,250,315,359,453,497,576,646,697,752,815,875,940,989,1037,1083,1133,1206,1228,1235,1238,1246,1254,1260,,,1260,28,1288,0.61,212835
West Bengal,KANTHI UTTAR,213,DEBASIS BHUNYA,All India Trinamool Congress,4099,9161,14390,19231,23787,27852,32064,36970,41221,45379,49141,54892,60071,64890,70594,75332,78734,82925,87654,93407,99163,103450,106716,108482,108782,108946,,,108946,1087,110033,44.12,249421
West Bengal,KANTHI UTTAR,213,SUTANU MAITY,Communist Party of India (Marxist),130,491,585,861,1065,1241,1430,1599,2019,2301,2505,2674,2802,2954,3073,3228,3374,3632,3780,3983,4151,4294,4455,4550,4559,4564,,,4564,81,4645,1.86,249421
West Bengal,KANTHI UTTAR,213,SUBRATA MAHAPATRA,Indian National Congress,32,68,104,139,177,216,255,284,325,374,431,493,537,570,620,657,692,738,760,810,879,914,950,965,967,967,,,967,16,983,0.39,249421
West Bengal,KANTHI UTTAR,213,SUMITA SINHA,Bharatiya Janata Party,5447,10473,15192,20274,26445,31621,37134,43625,48970,54690,61372,65360,70612,76201,81367,86937,92160,98408,103546,108225,112550,118972,124941,128132,128433,128833,,,128833,1255,130088,52.16,249421
West Bengal,KANTHI UTTAR,213,SUBHASH CHANDRA PARIA,Socialist Unity Centre Of India (COMMUNIST),20,67,95,116,139,185,219,264,279,307,346,369,395,448,469,490,523,555,575,596,617,643,662,676,682,683,,,683,3,686,0.28,249421
West Bengal,KANTHI UTTAR,213,SWAPAN GHORAI,Indian Unity Centre,11,17,29,36,46,51,56,66,71,82,96,102,114,121,128,137,148,160,174,192,206,218,232,238,239,239,,,239,17,256,0.1,249421
West Bengal,KANTHI UTTAR,213,UMARANI GURIA,Independent,26,45,80,107,138,157,176,187,215,235,276,298,328,360,381,401,427,457,496,518,544,576,617,631,632,634,,,634,5,639,0.26,249421
West Bengal,KANTHI UTTAR,213,MANAS SHIT,Independent,7,15,25,32,37,44,51,64,68,75,86,92,99,106,116,126,132,143,151,162,178,184,195,197,197,197,,,197,4,201,0.08,249421
West Bengal,KANTHI UTTAR,213,SUBHAM JANA,Independent,24,43,58,76,86,103,117,131,146,161,183,196,210,225,249,260,279,296,313,323,351,383,393,409,410,410,,,410,13,423,0.17,249421
West Bengal,KANTHI UTTAR,213,NOTA,None of the Above,62,124,180,233,296,345,387,438,478,525,591,686,746,805,864,927,988,1052,1125,1186,1259,1354,1412,1441,1449,1456,,,1456,11,1467,0.59,249421
West Bengal,KARANDIGHI,32,GOUTAM PAUL,All India Trinamool Congress,6803,10903,17914,21885,25767,30896,36350,41976,47030,52214,57037,61741,68908,72846,76107,,,,,,,,,,,,,,76107,284,76391,34.73,219973
West Bengal,KARANDIGHI,32,NIROD BANDHU BISWAS,Bahujan Samaj Party,55,81,140,177,227,285,362,429,478,520,576,622,687,728,761,,,,,,,,,,,,,,761,3,764,0.35,219973
West Bengal,KARANDIGHI,32,BIRAJ BISWAS,Bharatiya Janata Party,5853,14628,20028,26031,32045,36127,41282,48304,52395,60918,71051,79090,85019,93794,95813,,,,,,,,,,,,,,95813,447,96260,43.76,219973
West Bengal,KARANDIGHI,32,MD. SAHABUDDIN,Communist Party of India (Marxist),1452,1955,4153,8673,11594,15605,19363,22413,25404,28151,29650,32369,36114,37971,39308,,,,,,,,,,,,,,39308,106,39414,17.92,219973
West Bengal,KARANDIGHI,32,MURSID ALAM,Indian National Congress,64,491,658,801,874,959,1060,1155,1192,1253,1302,1387,1491,1536,1594,,,,,,,,,,,,,,1594,5,1599,0.73,219973
West Bengal,KARANDIGHI,32,SUSHANTA KUMAR SINHA,Socialist Unity Centre Of India (COMMUNIST),2,7,11,28,37,50,60,84,91,100,130,143,150,152,154,,,,,,,,,,,,,,154,1,155,0.07,219973
West Bengal,KARANDIGHI,32,ANANDA SINGHA,Independent,9,16,30,49,66,76,87,109,124,135,150,168,180,197,204,,,,,,,,,,,,,,204,2,206,0.09,219973
West Bengal,KARANDIGHI,32,GAUTAM PAL,Independent,11,14,22,32,37,50,57,80,96,110,118,136,148,156,160,,,,,,,,,,,,,,160,0,160,0.07,219973
West Bengal,KARANDIGHI,32,BAHAMONI HANSDA,Independent,6,9,20,29,38,50,56,67,77,84,103,114,118,122,130,,,,,,,,,,,,,,130,1,131,0.06,219973
West Bengal,KARANDIGHI,32,BIRAJ BISWAS,Independent,27,39,79,122,158,189,231,284,313,346,381,426,474,510,530,,,,,,,,,,,,,,530,2,532,0.24,219973
West Bengal,KARANDIGHI,32,MD. SAHABUDDIN,Independent,14,25,52,91,115,146,186,225,243,267,288,314,340,359,366,,,,,,,,,,,,,,366,3,369,0.17,219973
West Bengal,KARANDIGHI,32,MD. FARUQUE  HOSSAIN,Independent,19,27,44,67,82,101,113,136,151,169,188,200,211,224,228,,,,,,,,,,,,,,228,0,228,0.1,219973
West Bengal,KARANDIGHI,32,RAMESH  CHANDRA SINHA,Independent,35,56,98,172,220,272,320,370,427,478,530,588,640,688,711,,,,,,,,,,,,,,711,0,711,0.32,219973
West Bengal,KARANDIGHI,32,SK. MOHAMMAD ALAM,Independent,47,149,222,284,331,390,449,523,580,662,767,846,922,1018,1042,,,,,,,,,,,,,,1042,0,1042,0.47,219973
West Bengal,KARANDIGHI,32,HASIB REJA,Independent,22,30,53,73,92,105,136,169,187,212,263,294,338,356,364,,,,,,,,,,,,,,364,0,364,0.17,219973
West Bengal,KARANDIGHI,32,NOTA,None of the Above,108,188,339,428,516,634,766,885,1003,1113,1252,1363,1504,1579,1644,,,,,,,,,,,,,,1644,3,1647,0.75,219973
West Bengal,KARIMPUR,77,JITENDRANATH HALDER,Bahujan Samaj Party,44,78,107,157,202,239,263,300,349,371,395,430,463,488,518,539,560,595,630,658,688,719,722,,,,,,722,6,728,0.3,240916
West Bengal,KARIMPUR,77,POOJA PARAJITA ROY CHOUDHURY,Indian National Congress,717,1784,3526,5063,6611,7875,7967,8219,8463,8646,8813,9039,9120,9264,9420,9692,9750,9830,9939,10155,10489,10800,10814,,,,,,10814,40,10854,4.51,240916
West Bengal,KARIMPUR,77,PRABHAS MAJUMDAR,Communist Party of India (Marxist),2124,3586,5827,7446,8760,10335,11430,11887,12419,12803,13256,13608,14001,14443,15456,15873,16470,16919,17234,17646,18673,19188,19215,,,,,,19215,119,19334,8.03,240916
West Bengal,KARIMPUR,77,SAMARENDRANATH GHOSH,Bharatiya Janata Party,1675,4251,5197,6087,6953,8919,15078,20428,27017,34211,41631,47659,54787,61786,65739,71265,76519,82537,90159,94715,97955,103656,104077,,,,,,104077,1157,105234,43.68,240916
West Bengal,KARIMPUR,77,SOHAM CHAKRABORTY,All India Trinamool Congress,5371,10579,16676,22199,26946,31832,34849,38821,41563,44046,46986,51776,55741,59895,64854,68970,72707,76115,79279,83358,89359,93593,94378,,,,,,94378,671,95049,39.45,240916
West Bengal,KARIMPUR,77,DHANAPATI MONDAL,Socialist Unity Centre Of India (COMMUNIST),199,293,397,582,784,891,934,987,1032,1062,1125,1195,1270,1343,1398,1468,1528,1566,1621,1690,1760,1812,1823,,,,,,1823,0,1823,0.76,240916
West Bengal,KARIMPUR,77,SAMSUN NAHAR KHATUN SEKH,Aam Janata Unnayan party,795,921,1196,2186,4082,4629,4695,4923,4982,5018,5058,5112,5169,5220,5249,5353,5417,5445,5492,5600,5672,5721,5724,,,,,,5724,9,5733,2.38,240916
West Bengal,KARIMPUR,77,SAMAR KUMAR GHOSH,Independent,34,58,81,108,131,153,178,203,234,254,279,299,321,344,356,400,432,449,466,483,495,518,518,,,,,,518,8,526,0.22,240916
West Bengal,KARIMPUR,77,SUBRATA DAS,Independent,42,66,101,132,211,256,274,282,295,308,321,336,353,372,383,409,420,433,446,464,475,491,491,,,,,,491,4,495,0.21,240916
West Bengal,KARIMPUR,77,NOTA,None of the Above,53,83,153,215,289,365,414,458,519,576,645,678,725,773,811,850,889,935,987,1027,1070,1126,1129,,,,,,1129,11,1140,0.47,240916
West Bengal,KASBA,149,AHMED JAVED KHAN,All India Trinamool Congress,9215,20647,31737,40254,49564,57400,62198,66142,70138,74358,77780,81193,84707,87539,89959,92783,95535,98871,101711,105777,109555,113713,117437,,,,,,117437,456,117893,48.88,241206
West Bengal,KASBA,149,BANERJEE SANDIP,Bharatiya Janata Party,802,953,1286,3166,4691,6922,11351,17435,23736,29223,34719,39476,43739,47951,51531,55803,60575,67292,73557,79043,85294,90640,96337,,,,,,96337,582,96919,40.18,241206
West Bengal,KASBA,149,DIPU DAS,Communist Party of India (Marxist),149,289,390,699,991,1334,2064,2971,4059,5229,6569,8126,9335,10751,12265,13923,15204,16447,17115,17508,18237,18936,19814,,,,,,19814,228,20042,8.31,241206
West Bengal,KASBA,149,MD. HASIM ZESHAN AHMAD,Indian National Congress,178,325,459,565,691,799,886,951,1022,1103,1183,1255,1315,1400,1472,1574,1631,1717,1782,1831,1872,1942,1996,,,,,,1996,23,2019,0.84,241206
West Bengal,KASBA,149,SANJIB BISWAS,Bahujan Samaj Party,9,15,19,26,34,37,46,59,68,81,98,112,119,129,139,148,154,164,168,180,190,199,217,,,,,,217,3,220,0.09,241206
West Bengal,KASBA,149,SHAMPA SARKAR,Socialist Unity Centre Of India (COMMUNIST),14,24,30,40,46,56,61,71,96,118,133,161,190,221,265,286,318,334,344,352,373,388,403,,,,,,403,5,408,0.17,241206
West Bengal,KASBA,149,CHANDAN DEY,Independent,7,19,29,32,36,43,46,50,59,74,83,97,104,111,123,131,137,151,163,171,186,191,208,,,,,,208,1,209,0.09,241206
West Bengal,KASBA,149,DEBASISH GHOSH DASTIDAR,Independent,7,11,13,18,28,36,44,62,89,120,138,167,179,204,218,234,245,272,299,320,359,378,401,,,,,,401,2,403,0.17,241206
West Bengal,KASBA,149,IQBAL HOSSAIN,Independent,8,9,16,18,19,24,26,35,40,44,52,59,64,69,74,77,83,91,93,97,110,114,122,,,,,,122,4,126,0.05,241206
West Bengal,KASBA,149,ISHTIAQUE ANWAR,Independent,5,13,14,19,23,28,29,38,50,60,66,78,84,91,97,103,110,119,123,131,141,144,158,,,,,,158,3,161,0.07,241206
West Bengal,KASBA,149,PARTHA PRATIM ROY,Independent,4,12,19,22,27,33,37,48,57,66,75,84,97,112,116,129,135,138,146,155,172,176,197,,,,,,197,2,199,0.08,241206
West Bengal,KASBA,149,PRADYOT KUMAR SUR,Independent,6,15,17,20,24,40,41,54,62,83,91,109,120,145,153,159,171,179,199,210,228,240,265,,,,,,265,1,266,0.11,241206
West Bengal,KASBA,149,SWAPAN CHAKRABORTY,Independent,8,21,28,32,39,50,61,90,110,132,150,174,191,219,229,237,256,275,296,322,363,393,438,,,,,,438,1,439,0.18,241206
West Bengal,KASBA,149,NOTA,None of the Above,77,147,203,251,309,382,448,539,634,733,831,910,1002,1086,1180,1266,1359,1445,1507,1577,1679,1769,1877,,,,,,1877,25,1902,0.79,241206
West Bengal,KASHIPUR,244,KAMALA KANTA HANSDA,Bharatiya Janata Party,7964,12792,19502,25968,33094,40422,47813,56115,63581,70625,77396,85495,91800,98343,105004,105349,,,,,,,,,,,,,105349,1222,106571,50.28,211974
West Bengal,KASHIPUR,244,BAURI SULEKHA,Communist Party of India (Marxist),884,1370,2588,3280,3944,4907,5662,6188,6818,7439,7752,8434,8913,9796,10640,10677,,,,,,,,,,,,,10677,141,10818,5.1,211974
West Bengal,KASHIPUR,244,SUBHAS CHANDRA MAHATA,Indian National Congress,185,309,470,578,680,811,903,1083,1210,1330,1512,1650,1837,2097,2273,2277,,,,,,,,,,,,,2277,27,2304,1.09,211974
West Bengal,KASHIPUR,244,SOUMEN BELTHARIA,All India Trinamool Congress,5195,8585,14438,20018,25964,32231,37968,43794,50116,56103,61803,68088,73460,78725,84217,84623,,,,,,,,,,,,,84623,672,85295,40.24,211974
West Bengal,KASHIPUR,244,DIPAK MAHATO,Socialist Unity Centre Of India (COMMUNIST),105,165,275,357,420,492,551,706,941,1012,1087,1224,1298,1370,1457,1460,,,,,,,,,,,,,1460,16,1476,0.7,211974
West Bengal,KASHIPUR,244,MIHIR KUMAR BAURI,Independent,73,130,256,314,399,477,563,661,717,787,823,879,929,964,1015,1018,,,,,,,,,,,,,1018,4,1022,0.48,211974
West Bengal,KASHIPUR,244,SHANTIPRIYA SAREN,Independent,45,70,131,162,197,250,296,341,376,411,427,453,476,510,536,536,,,,,,,,,,,,,536,7,543,0.26,211974
West Bengal,KASHIPUR,244,SUBHADIP PARAMANIK,Independent,71,113,218,292,354,438,509,682,772,830,880,948,1009,1068,1137,1138,,,,,,,,,,,,,1138,10,1148,0.54,211974
West Bengal,KASHIPUR,244,NOTA,None of the Above,234,373,617,776,976,1242,1408,1622,1827,1971,2121,2307,2457,2597,2779,2784,,,,,,,,,,,,,2784,13,2797,1.32,211974
West Bengal,KASHIPUR-BELGACHHIA,168,ATIN GHOSH,All India Trinamool Congress,2969,5662,8145,13911,16593,18883,21239,23810,26017,29034,32613,35010,37447,39742,42271,45247,47733,51198,55268,62876,66341,,,,,,,,66341,376,66717,44.32,150542
West Bengal,KASHIPUR-BELGACHHIA,168,DAYA RAM JAISWARA,Bahujan Samaj Party,32,49,63,77,97,113,129,150,163,181,201,221,233,241,262,281,310,328,344,363,370,,,,,,,,370,0,370,0.25,150542
West Bengal,KASHIPUR-BELGACHHIA,168,RAJENDRA GUPTA,Communist Party of India (Marxist),619,1064,1494,1718,2477,3414,4235,4927,5052,5234,5446,6018,6723,7369,7895,8447,9260,10230,10592,10816,11035,,,,,,,,11035,116,11151,7.41,150542
West Bengal,KASHIPUR-BELGACHHIA,168,RITESH TIWARI,Bharatiya Janata Party,2832,6257,10224,12108,15474,19597,22966,26235,30986,35434,39150,42716,45879,48947,52764,55717,59241,62763,65887,66638,67856,,,,,,,,67856,512,68368,45.41,150542
West Bengal,KASHIPUR-BELGACHHIA,168,TARAK PAL,Indian National Congress,58,94,155,220,274,350,425,487,539,599,651,708,796,863,970,1023,1092,1160,1227,1284,1321,,,,,,,,1321,19,1340,0.89,150542
West Bengal,KASHIPUR-BELGACHHIA,168,HARSH GUPTA,National Republic Party Of India,3,7,10,15,21,25,32,35,40,45,49,53,56,59,68,71,77,81,85,93,95,,,,,,,,95,0,95,0.06,150542
West Bengal,KASHIPUR-BELGACHHIA,168,NILRATAN NAIYA,Socialist Unity Centre Of India (COMMUNIST),9,19,25,27,35,42,49,53,54,64,74,82,87,99,162,179,188,194,202,206,213,,,,,,,,213,2,215,0.14,150542
West Bengal,KASHIPUR-BELGACHHIA,168,PHOOLTUSHY DUTTA,Jan Sangh Party,6,16,24,28,37,46,56,58,65,74,78,86,91,93,98,107,115,127,138,148,148,,,,,,,,148,1,149,0.1,150542
West Bengal,KASHIPUR-BELGACHHIA,168,ARAFAT SEKH,Independent,4,7,8,12,15,17,20,23,24,32,36,38,42,44,46,48,51,55,58,62,63,,,,,,,,63,2,65,0.04,150542
West Bengal,KASHIPUR-BELGACHHIA,168,BINAY SINGH,Independent,4,8,9,12,15,19,25,28,30,35,38,44,45,47,52,53,57,60,62,67,68,,,,,,,,68,1,69,0.05,150542
West Bengal,KASHIPUR-BELGACHHIA,168,BIVASH DAS,Independent,7,10,17,21,28,32,36,42,51,63,70,73,80,83,91,99,106,111,115,121,124,,,,,,,,124,0,124,0.08,150542
West Bengal,KASHIPUR-BELGACHHIA,168,SOUMYA CHATTOPADHYAY,Independent,12,27,38,44,58,63,74,89,110,137,167,187,193,200,213,233,247,256,269,282,288,,,,,,,,288,1,289,0.19,150542
West Bengal,KASHIPUR-BELGACHHIA,168,SURAJIT GUPTA,Independent,9,19,26,34,41,50,56,60,72,87,101,107,111,118,129,136,151,160,167,178,183,,,,,,,,183,3,186,0.12,150542
West Bengal,KASHIPUR-BELGACHHIA,168,TAPAS SARDAR,Independent,7,17,21,28,34,36,43,50,54,65,76,83,85,90,97,105,119,127,137,147,153,,,,,,,,153,1,154,0.1,150542
West Bengal,KASHIPUR-BELGACHHIA,168,NOTA,None of the Above,65,107,142,205,265,341,397,452,496,563,615,687,741,792,849,897,957,1036,1109,1177,1235,,,,,,,,1235,15,1250,0.83,150542
West Bengal,KATULPUR,256,RAMCHANDRA ROY,Communist Party of India (Marxist),309,743,1270,1518,1834,2333,2694,3250,3799,4284,4757,5262,5779,6279,6708,8006,9341,10221,10802,11258,11835,12943,13186,13200,13263,,,,13263,117,13380,5.57,240253
West Bengal,KATULPUR,256,LAKSHMI KANTA MAJUMDAR,Bharatiya Janata Party,6427,12239,17625,24141,30113,36083,41493,47752,53680,58792,65912,73377,79039,85514,89714,93843,97313,100798,105357,111553,117497,121546,123802,124241,124734,,,,124734,1507,126241,52.55,240253
West Bengal,KATULPUR,256,SUMITRA MALLIK SANTRA,Indian National Congress,131,302,438,551,701,813,906,1039,1148,1240,1362,1512,1638,1779,1859,2023,2160,2319,2443,2552,2661,2796,2843,2849,2859,,,,2859,31,2890,1.2,240253
West Bengal,KATULPUR,256,HARAKALI PROTIHER,All India Trinamool Congress,3766,7237,11393,14563,18118,21840,24683,28627,32909,36627,39906,43745,47347,50986,54423,59857,64757,72148,77327,81398,84812,89457,90653,90805,91137,,,,91137,737,91874,38.24,240253
West Bengal,KATULPUR,256,MOHAN SANTRA,Socialist Unity Centre Of India (COMMUNIST),108,207,312,402,530,645,719,817,893,980,1067,1137,1219,1327,1401,1542,1684,1821,1930,1991,2057,2143,2177,2182,2185,,,,2185,7,2192,0.91,240253
West Bengal,KATULPUR,256,CHALAK SAMIR,Independent,59,85,131,164,220,260,288,319,350,389,463,509,535,580,609,652,693,726,753,779,805,846,865,869,871,,,,871,2,873,0.36,240253
West Bengal,KATULPUR,256,PABITRA MANDAL,Independent,104,163,224,264,334,378,436,477,515,536,609,649,694,766,820,875,917,953,994,1030,1079,1114,1127,1135,1139,,,,1139,2,1141,0.47,240253
West Bengal,KATULPUR,256,NOTA,None of the Above,89,162,234,310,392,471,528,624,684,743,820,909,977,1060,1110,1210,1295,1362,1409,1455,1529,1587,1616,1618,1629,,,,1629,33,1662,0.69,240253
West Bengal,KATWA,270,KALIPADA GAIN,Bahujan Samaj Party,62,102,164,224,247,299,328,370,439,497,558,633,732,808,853,,,,,,,,,,,,,,853,2,855,0.36,239536
West Bengal,KATWA,270,KRISHNA GHOSH,Bharatiya Janata Party,9417,16353,24654,31343,40052,48755,55418,66859,76062,83519,90702,98794,107411,115645,120945,,,,,,,,,,,,,,120945,1075,122020,50.94,239536
