state,constituency,constituency number,candidate,party,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,evm votes,postal votes,candidate total votes,candidate vote %,total polled votes
Kerala,THRISSUR,67,ROSILIN CHACKO,Bahujan Samaj Party,11,20,30,34,44,52,63,70,81,90,99,106,116,124,136,136,,,,,,,,,,,136,2,138,0.11,124182
Kerala,THRISSUR,67,ARSHED AZIZ,Communist Party of India (Marxist-Leninist) (Liberation),8,11,20,26,28,36,43,52,63,68,73,81,87,100,106,107,,,,,,,,,,,107,3,110,0.09,124182
Kerala,THRISSUR,67,RAJAN. M,Independent,7,15,19,26,35,42,56,64,79,89,99,120,129,135,150,150,,,,,,,,,,,150,3,153,0.12,124182
Kerala,THRISSUR,67,NOTA,None of the Above,76,141,203,292,358,425,488,570,656,717,778,854,902,959,1024,1027,,,,,,,,,,,1027,16,1043,0.84,124182
Kerala,THRITHALA,49,V UNNIKRISHNAN MASTER,Bharatiya Janata Party,777,1628,2513,3331,4142,5037,5762,6596,7171,7957,8815,9966,11481,12805,14058,14885,,,,,,,,,,,14885,166,15051,9.28,162186
Kerala,THRITHALA,49,ADV KEERTHI JAYANANDHAN,Bahujan Samaj Party,13,24,37,45,61,69,81,97,107,120,131,140,157,166,176,186,,,,,,,,,,,186,2,188,0.12,162186
Kerala,THRITHALA,49,V T BALRAM,Indian National Congress,4892,9407,14761,20152,25254,29627,35034,39975,45052,51001,56700,60665,64367,68252,72812,75656,,,,,,,,,,,75656,771,76427,47.12,162186
Kerala,THRITHALA,49,M B RAJESH,Communist Party of India (Marxist),4521,8316,12575,16206,20451,24163,27827,32587,36723,41065,45372,49810,54826,59585,64052,67178,,,,,,,,,,,67178,864,68042,41.95,162186
Kerala,THRITHALA,49,SHAHEER CHALIPRAM,Social Democratic Party Of India,90,181,321,494,626,739,841,917,978,1064,1121,1147,1331,1477,1695,1739,,,,,,,,,,,1739,7,1746,1.08,162186
Kerala,THRITHALA,49,ABBAS,Independent,4,6,12,14,18,22,25,26,32,39,41,46,49,62,68,75,,,,,,,,,,,75,2,77,0.05,162186
Kerala,THRITHALA,49,BALARAMAN,Independent,4,7,14,21,25,26,29,32,39,49,52,59,66,69,74,80,,,,,,,,,,,80,1,81,0.05,162186
Kerala,THRITHALA,49,T T BALARAMAN,Independent,4,9,13,21,27,33,37,42,48,55,60,68,75,82,87,90,,,,,,,,,,,90,1,91,0.06,162186
Kerala,THRITHALA,49,RAJESH S/O RAMANKUTTY,Independent,7,8,12,17,23,24,29,33,37,42,44,53,57,65,68,73,,,,,,,,,,,73,1,74,0.05,162186
Kerala,THRITHALA,49,NOTA,None of the Above,29,56,75,95,119,140,164,180,206,231,258,298,327,356,384,407,,,,,,,,,,,407,2,409,0.25,162186
Kerala,TIRUR,45,V.ABDURAHIMAN,Communist Party of India (Marxist),4614,9459,13637,18276,23020,26742,31859,36742,41733,46536,51289,56064,60506,65236,69632,74476,79148,81290,,,,,,,,,81290,681,81971,41.29,198509
Kerala,TIRUR,45,KABEER ALIAS SHAMEER KUTTUR,Aam Aadmi Party,17,40,54,68,83,103,128,148,161,169,194,235,247,257,282,315,327,335,,,,,,,,,335,5,340,0.17,198509
Kerala,TIRUR,45,K.NARAYANAN MASTER,Bharatiya Janata Party,307,909,1040,1177,1560,1675,2703,3034,3816,5072,5655,6442,6750,7186,7390,7844,8370,8519,,,,,,,,,8519,115,8634,4.35,198509
Kerala,TIRUR,45,KURUKKOLI MOIDEEN,Indian Union Muslim League,5970,12266,19794,26754,32490,38119,42433,49060,53811,58613,64231,69834,76086,81974,89269,95739,102533,105088,,,,,,,,,105088,1020,106108,53.45,198509
Kerala,TIRUR,45,DR.S.ALEENA,Socialist Unity Centre Of India (COMMUNIST),11,19,29,40,47,57,71,88,103,117,132,143,163,181,193,200,212,220,,,,,,,,,220,4,224,0.11,198509
Kerala,TIRUR,45,SIYAD KOODIYATH,Socialist Party (India),5,30,35,43,47,54,64,76,83,88,91,105,114,116,119,121,123,124,,,,,,,,,124,1,125,0.06,198509
Kerala,TIRUR,45,ABDURAHIMAN S/O KUNJEEN,Independent,2,5,13,21,31,35,40,52,62,71,77,84,88,93,98,107,126,130,,,,,,,,,130,0,130,0.07,198509
Kerala,TIRUR,45,ABDURAHIMAN S/O KUNJAVA,Independent,2,4,11,15,16,17,23,27,30,32,35,37,40,42,48,50,55,57,,,,,,,,,57,0,57,0.03,198509
Kerala,TIRUR,45,MOIDEEN KOOMULLI PARAMBIL,Independent,8,22,52,71,86,95,114,139,148,153,167,186,204,223,252,280,303,312,,,,,,,,,312,0,312,0.16,198509
Kerala,TIRUR,45,NOTA,None of the Above,30,67,88,121,168,196,250,277,307,344,376,416,450,479,505,549,588,607,,,,,,,,,607,1,608,0.31,198509
Kerala,TIRURANGADI,43,AJITH KOLADI,Communist Party of India,4039,7892,11681,14591,18111,21482,24225,27329,29864,33735,37366,39903,42829,45814,48151,,,,,,,,,,,,48151,331,48482,27.51,176214
Kerala,TIRURANGADI,43,P M A SAMEER,Indian Union Muslim League,7152,13118,18434,25824,33508,42198,50190,59112,66953,73891,82018,90245,97584,105697,111114,,,,,,,,,,,,111114,755,111869,63.48,176214
Kerala,TIRURANGADI,43,MOOSA JARATHINGAL,Aam Aadmi Party,31,58,100,136,174,222,271,341,388,440,517,641,699,808,836,,,,,,,,,,,,836,7,843,0.48,176214
Kerala,TIRURANGADI,43,RIJU C RAGHAV,Bharatiya Janata Party,491,1672,3536,4486,5590,6024,6431,6917,7324,8790,9359,9854,10489,11071,11375,,,,,,,,,,,,11375,122,11497,6.52,176214
Kerala,TIRURANGADI,43,HAMEED V,Social Democratic Party Of India,124,238,450,599,671,897,1072,1161,1301,1431,1528,1945,2237,2505,2642,,,,,,,,,,,,2642,8,2650,1.5,176214
Kerala,TIRURANGADI,43,NOTA,None of the Above,53,122,184,241,307,371,436,487,535,580,613,687,758,827,864,,,,,,,,,,,,864,9,873,0.5,176214
Kerala,TRIKARIPUR,5,DR. V P P MUSTAFA,Communist Party of India (Marxist),3704,7971,16255,23196,27375,31103,33833,38243,44169,51141,57973,62892,66743,69870,73508,76286,76697,,,,,,,,,,76697,1981,78678,46.04,170904
Kerala,TRIKARIPUR,5,SANDEEP VARIER,Indian National Congress,5525,10353,12889,16977,23651,29804,36103,41497,46293,49895,54175,59936,64759,70264,76828,81156,81700,,,,,,,,,,81700,1409,83109,48.63,170904
Kerala,TRIKARIPUR,5,RAVI KULANGARA,Twenty 20 Party,1048,1838,2390,2698,3041,3537,3816,4041,4485,5045,5506,5825,6083,6815,7387,7659,7684,,,,,,,,,,7684,153,7837,4.59,170904
Kerala,TRIKARIPUR,5,MUSTHAFA P P S/O NAFEESA P P,Independent,16,32,47,57,65,80,95,96,109,119,132,140,142,149,153,161,163,,,,,,,,,,163,6,169,0.1,170904
Kerala,TRIKARIPUR,5,MUSTHAFA V P S/O MUHAMMED,Independent,14,22,30,38,49,64,73,77,90,100,107,115,119,130,134,141,142,,,,,,,,,,142,1,143,0.08,170904
Kerala,TRIKARIPUR,5,SANDEEP ELATT,Independent,24,45,75,88,100,119,149,156,165,184,200,214,215,224,239,249,250,,,,,,,,,,250,8,258,0.15,170904
Kerala,TRIKARIPUR,5,NOTA,None of the Above,69,123,181,228,257,314,365,385,427,492,542,573,584,611,647,675,681,,,,,,,,,,681,29,710,0.42,170904
Kerala,UDMA,3,C H KUNHAMBU,Communist Party of India (Marxist),2232,4929,9303,11928,16008,19147,23462,27235,31137,37439,40571,45201,52052,57723,62285,67089,72535,72860,,,,,,,,,72860,1203,74063,40.96,180816
Kerala,UDMA,3,NEELAKANDAN,Indian National Congress,6511,12145,18357,24596,28978,32159,36094,41099,44814,48227,54437,59016,62460,66588,69967,74660,77776,78084,,,,,,,,,78084,826,78910,43.64,180816
Kerala,UDMA,3,MANULAL M,Bharatiya Janata Party,2242,4028,5388,7037,9004,11040,12345,13668,15508,16628,17150,18369,19884,21315,22957,25289,26397,26550,,,,,,,,,26550,349,26899,14.88,180816
Kerala,UDMA,3,KUNHAMPU P P S/O RAMAN,Independent,14,33,51,67,74,84,90,95,104,111,121,134,145,152,161,172,184,186,,,,,,,,,186,5,191,0.11,180816
Kerala,UDMA,3,KUNHIRAMAN,Independent,8,19,34,47,57,62,65,75,81,88,90,96,103,113,119,129,136,138,,,,,,,,,138,0,138,0.08,180816
Kerala,UDMA,3,NASEER,Independent,12,21,32,38,42,49,56,58,64,68,74,79,83,85,89,103,110,110,,,,,,,,,110,1,111,0.06,180816
Kerala,UDMA,3,NOTA,None of the Above,25,42,80,114,138,162,188,218,242,279,301,326,358,387,421,463,484,488,,,,,,,,,488,16,504,0.28,180816
Kerala,UDUMBANCHOLA,89,K.K. JAYACHANDRAN,Communist Party of India (Marxist),3067,6323,9675,12817,16438,20163,22652,25493,28286,30943,34258,37700,41062,43286,44247,,,,,,,,,,,,44247,648,44895,36.99,121356
Kerala,UDUMBANCHOLA,89,ADV. SENAPATHY VENU,Indian National Congress,4515,9398,12903,17471,20856,25297,30177,35727,40427,45406,49708,53659,57667,61977,63844,,,,,,,,,,,,63844,1072,64916,53.49,121356
Kerala,UDUMBANCHOLA,89,P.K. SAJEEVAN,Bahujan Samaj Party,61,98,131,213,264,299,341,382,406,456,508,592,633,668,693,,,,,,,,,,,,693,9,702,0.58,121356
Kerala,UDUMBANCHOLA,89,ADV. SANGEETHA VISWANADHAN,Bharath Dharma Jana Sena,869,1351,1816,2419,2776,3653,4443,5103,5671,6333,7285,8277,9037,9712,10049,,,,,,,,,,,,10049,108,10157,8.37,121356
Kerala,UDUMBANCHOLA,89,NOTA,None of the Above,80,141,184,225,256,308,344,388,431,485,537,579,627,665,677,,,,,,,,,,,,677,9,686,0.57,121356
Kerala,VADAKARA,20,ADV. K DILEEP,Bharatiya Janata Party,1122,2387,3208,3925,4853,5787,6751,7776,9383,10157,10975,12271,13522,14046,14101,,,,,,,,,,,,14101,194,14295,9.98,143179
Kerala,VADAKARA,20,M K BHASKARAN,Rashtriya Janata Dal,3800,8722,13080,16916,20756,25315,29872,33417,37251,40188,43733,48548,52514,53749,54073,,,,,,,,,,,,54073,1182,55255,38.59,143179
Kerala,VADAKARA,20,K K REMA,Revolutionary Marxist Party of India,6049,10626,15888,21711,26212,32259,37219,42796,46833,52027,57504,61527,66953,68556,68948,,,,,,,,,,,,68948,1169,70117,48.97,143179
Kerala,VADAKARA,20,SHAMSEER CHOMBALA,Social Democratic Party Of India,641,826,883,941,1112,1238,1350,1539,1592,1921,2219,2250,2443,2464,2469,,,,,,,,,,,,2469,8,2477,1.73,143179
Kerala,VADAKARA,20,BHASKARAN K K S/O KELAPPAN,Independent,23,34,37,48,62,74,85,102,113,126,141,165,178,182,182,,,,,,,,,,,,182,3,185,0.13,143179
Kerala,VADAKARA,20,RAMA T P W/O ASHOKAN P K,Independent,28,41,50,62,77,92,97,106,121,142,155,172,192,195,195,,,,,,,,,,,,195,5,200,0.14,143179
Kerala,VADAKARA,20,RAMA W/O VIJAYAN,Independent,22,33,42,47,56,66,75,81,91,96,117,134,150,156,158,,,,,,,,,,,,158,4,162,0.11,143179
Kerala,VADAKARA,20,RAMAKRISHNAN VATTAKANDI,Independent,8,21,27,31,36,39,50,59,65,68,73,78,87,90,91,,,,,,,,,,,,91,3,94,0.07,143179
Kerala,VADAKARA,20,NOTA,None of the Above,33,72,97,118,137,164,189,199,229,260,291,325,360,382,383,,,,,,,,,,,,383,11,394,0.28,143179
Kerala,VAIKOM,95,K AJITH,Bharatiya Janata Party,1725,3240,4488,5894,7631,9368,11742,13135,14572,16211,17115,18688,19964,,,,,,,,,,,,,,19964,333,20297,16.08,126238
Kerala,VAIKOM,95,P PRADEEP,Communist Party of India,4132,8724,12279,16463,21694,25843,29017,31560,35748,40028,44132,47070,50519,,,,,,,,,,,,,,50519,1065,51584,40.86,126238
Kerala,VAIKOM,95,K BINIMON,Indian National Congress,3846,7923,12055,15766,19249,23232,26389,31499,35520,39699,44519,48422,51825,,,,,,,,,,,,,,51825,1119,52944,41.94,126238
Kerala,VAIKOM,95,SUMAM P S,Bahujan Samaj Party,17,42,59,72,97,112,128,156,180,206,217,263,277,,,,,,,,,,,,,,277,3,280,0.22,126238
Kerala,VAIKOM,95,T M BOSE,Socialist Unity Centre Of India (COMMUNIST),9,42,59,64,69,75,81,86,92,97,102,108,113,,,,,,,,,,,,,,113,2,115,0.09,126238
Kerala,VAIKOM,95,ADV. P I JAYAKUMAR,Independent,9,17,26,36,43,54,72,82,91,102,110,127,158,,,,,,,,,,,,,,158,0,158,0.13,126238
Kerala,VAIKOM,95,PRADEEP S/O KUTTAPPAN,Independent,7,20,29,35,43,53,62,77,90,97,106,111,122,,,,,,,,,,,,,,122,1,123,0.1,126238
Kerala,VAIKOM,95,NOTA,None of the Above,63,137,203,259,318,365,435,503,549,604,638,678,718,,,,,,,,,,,,,,718,19,737,0.58,126238
Kerala,VALLIKUNNU,42,ABDUL AZEEZ KADALUNDI,Aam Aadmi Party,103,201,331,439,549,628,699,776,882,1058,1154,1247,1343,1405,1452,1539,1543,1551,,,,,,,,,1551,24,1575,0.87,181022
Kerala,VALLIKUNNU,42,T V IBRAHIM,Indian Union Muslim League,5746,13034,20045,25942,33724,39950,46898,51988,58409,65084,68822,72315,77905,83738,90356,98727,99227,99659,,,,,,,,,99659,1059,100718,55.64,181022
Kerala,VALLIKUNNU,42,PREMKUMAR (PREMAN MASTER),Bharatiya Janata Party,2541,4097,5760,6943,7346,7972,9326,11089,13168,14123,16485,19027,20700,21769,22417,22850,22868,22891,,,,,,,,,22891,392,23283,12.86,181022
Kerala,VALLIKUNNU,42,ADV. MUSTHAFA,Independent,2734,5687,8919,11383,14313,16854,19301,22292,25287,27941,32155,35453,39103,42254,45521,48530,48657,48808,,,,,,,,,48808,621,49429,27.31,181022
Kerala,VALLIKUNNU,42,MUHAMMED ASLAM V P,Independent,139,223,312,375,440,482,549,626,679,733,806,873,932,968,996,1034,1036,1042,,,,,,,,,1042,16,1058,0.58,181022
Kerala,VALLIKUNNU,42,MUHAMED MUSTHAFA PAMANGADAN,Independent,176,612,937,1164,1414,1663,1952,2104,2316,2486,2589,2707,2858,3093,3427,3621,3654,3671,,,,,,,,,3671,27,3698,2.04,181022
Kerala,VALLIKUNNU,42,NOTA,None of the Above,95,186,270,351,432,492,565,648,751,817,906,995,1068,1119,1176,1232,1238,1241,,,,,,,,,1241,20,1261,0.7,181022
Kerala,VAMANAPURAM,131,MURALEEDHARAN NAIR D K,Communist Party of India (Marxist),3322,6899,10310,13411,16382,19502,22634,25648,28700,31346,34389,37267,40174,43192,46175,49751,52981,56154,58939,59713,,,,,,,59713,1692,61405,41.19,149082
Kerala,VAMANAPURAM,131,MUHAMMED SUDHEERSHA S,Indian National Congress,3825,7524,11463,15487,19579,23588,28248,31956,35992,39554,43680,46856,50177,53534,56774,60949,64466,67492,71066,71959,,,,,,,71959,1631,73590,49.36,149082
Kerala,VAMANAPURAM,131,VIPINLAL V A,Bahujan Samaj Party,37,77,115,151,179,217,248,283,329,357,386,426,468,491,519,559,606,666,703,713,,,,,,,713,21,734,0.49,149082
Kerala,VAMANAPURAM,131,RATHEESH R,Democratic Human Rights Movement Party,24,40,68,84,87,99,108,120,128,131,138,143,150,162,166,215,240,261,267,267,,,,,,,267,8,275,0.18,149082
Kerala,VAMANAPURAM,131,VENU,Bharath Dharma Jana Sena,501,999,1695,2417,3002,3584,4001,4546,5008,5550,5963,6514,7258,8122,8739,9267,10063,11145,11806,11901,,,,,,,11901,192,12093,8.11,149082
Kerala,VAMANAPURAM,131,MURALEEDHARAN NAIR G,Independent,7,18,26,35,41,55,63,71,76,82,90,98,110,121,128,133,144,156,164,166,,,,,,,166,7,173,0.12,149082
Kerala,VAMANAPURAM,131,NOTA,None of the Above,48,84,126,174,214,260,285,318,362,390,416,458,498,533,564,610,656,718,772,780,,,,,,,780,32,812,0.54,149082
Kerala,VARKALA,127,ADV.V JOY,Communist Party of India (Marxist),3473,7191,11077,14237,17435,20687,23958,27241,30392,33436,36388,39840,42935,45683,48878,51663,54100,,,,,,,,,,54100,1265,55365,40.05,138231
Kerala,VARKALA,127,RAJU S KOTTARAKONAM,Bahujan Samaj Party,21,37,67,97,283,389,529,590,620,676,712,811,859,867,897,920,935,,,,,,,,,,935,14,949,0.69,138231
Kerala,VARKALA,127,VARKALA KAHAR,Indian National Congress,2944,6011,9008,11868,15242,18410,22739,25773,28938,32452,34935,38142,40621,43140,46655,50156,52358,,,,,,,,,,52358,957,53315,38.57,138231
Kerala,VARKALA,127,ADV.SMITHA SUNDARESAN,Bharatiya Janata Party,1289,2758,4284,5919,7960,9993,10671,11995,13439,15422,17373,19219,21130,23051,24818,25872,26974,,,,,,,,,,26974,426,27400,19.82,138231
Kerala,VARKALA,127,VINOD ELAKAMON,Democratic Human Rights Movement Party,29,38,63,110,123,134,139,151,154,161,202,231,246,256,267,279,285,,,,,,,,,,285,5,290,0.21,138231
Kerala,VARKALA,127,KANNAN M K,Independent,1,1,6,7,11,13,14,16,18,21,22,24,29,36,39,43,44,,,,,,,,,,44,3,47,0.03,138231
Kerala,VARKALA,127,VIVEKANANDAN K,Independent,1,2,7,9,12,17,18,18,19,21,22,25,34,44,52,55,56,,,,,,,,,,56,3,59,0.04,138231
Kerala,VARKALA,127,SAJU,Independent,4,7,9,13,20,22,25,30,34,41,41,44,46,46,52,54,55,,,,,,,,,,55,2,57,0.04,138231
Kerala,VARKALA,127,HARIKRISHNAN S G,Independent,4,9,20,24,36,51,55,58,63,68,73,79,81,83,87,92,95,,,,,,,,,,95,2,97,0.07,138231
Kerala,VARKALA,127,NOTA,None of the Above,40,73,125,155,182,236,264,299,322,370,418,459,501,540,572,607,644,,,,,,,,,,644,8,652,0.47,138231
Kerala,VATTIYOORKAVU,133,ADV. V.K PRASANTH,Communist Party of India (Marxist),2565,4265,6399,9104,11509,14624,17436,20109,22841,25167,27521,30137,32662,34912,36644,38518,40910,41729,41826,42058,,,,,,,42058,855,42913,33.07,129765
Kerala,VATTIYOORKAVU,133,N. MURALI,Bahujan Samaj Party,15,34,55,80,95,118,135,149,168,182,192,204,221,236,253,262,289,292,293,297,,,,,,,297,2,299,0.23,129765
Kerala,VATTIYOORKAVU,133,K. MURALEEDHARAN,Indian National Congress,2457,4917,7645,10542,12810,15362,17919,20075,22340,24959,27314,29837,32652,35736,39440,42210,45625,46865,46987,47224,,,,,,,47224,1114,48338,37.25,129765
Kerala,VATTIYOORKAVU,133,R. SREELEKHA,Bharatiya Janata Party,2019,3514,5258,7147,9551,11495,13554,16566,19398,21749,24626,27109,28972,31049,32329,34107,35454,36222,36383,36558,,,,,,,36558,655,37213,28.68,129765
Kerala,VATTIYOORKAVU,133,EMIL B.S,Socialist Unity Centre Of India (COMMUNIST),4,8,16,24,30,40,45,54,59,63,72,83,89,95,103,107,121,125,125,127,,,,,,,127,4,131,0.1,129765
Kerala,VATTIYOORKAVU,133,PRASANTH. K S/O. KARUNAKARAN.C,Independent,7,11,18,23,34,38,45,57,63,75,90,97,104,116,126,133,141,143,143,143,,,,,,,143,0,143,0.11,129765
Kerala,VATTIYOORKAVU,133,MURALIDHARAN. P S/O. K. PONNAN,Independent,3,3,9,11,13,19,20,22,28,34,35,37,38,46,51,53,58,60,60,61,,,,,,,61,1,62,0.05,129765
Kerala,VATTIYOORKAVU,133,SREEKANTAN NAIR V,Independent,4,6,7,10,15,20,22,26,29,36,41,46,51,55,59,61,65,65,65,66,,,,,,,66,0,66,0.05,129765
Kerala,VATTIYOORKAVU,133,NOTA,None of the Above,28,58,91,121,147,179,213,247,295,337,372,406,440,470,501,534,568,583,586,592,,,,,,,592,8,600,0.46,129765
Kerala,VENGARA,41,JAYAKRISHNAN. V.N,Bharatiya Janata Party,762,1495,1923,2360,3041,3591,4048,4410,4687,5011,5254,5493,5751,6051,6058,,,,,,,,,,,,6058,68,6126,3.6,170289
Kerala,VENGARA,41,K.M. SHAJI,Indian Union Muslim League,7332,13503,20454,28001,34425,40409,47009,54144,61514,68120,75006,82034,88556,94336,95019,,,,,,,,,,,,95019,844,95863,56.29,170289
Kerala,VENGARA,41,ABDUL RAFEEQ CHEMBAN,Independent,88,169,251,316,392,465,539,633,713,794,877,963,1059,1133,1136,,,,,,,,,,,,1136,9,1145,0.67,170289
Kerala,VENGARA,41,SABAH KUNDUPUZHAKKAL,Independent,4365,9100,13967,18751,23632,28145,33051,38044,42849,47931,52429,57063,61758,64857,65121,,,,,,,,,,,,65121,417,65538,38.49,170289
Kerala,VENGARA,41,U.P. SHAJI ULLATTU PARAMBIL,Independent,9,24,36,43,52,64,76,83,90,99,104,115,126,141,141,,,,,,,,,,,,141,0,141,0.08,170289
Kerala,VENGARA,41,K.M. SHAJI SHAIMALAYAM,Independent,19,40,67,95,106,127,150,173,188,207,236,254,277,302,302,,,,,,,,,,,,302,3,305,0.18,170289
Kerala,VENGARA,41,NOTA,None of the Above,63,144,238,307,412,484,557,681,782,855,934,1025,1092,1162,1163,,,,,,,,,,,,1163,8,1171,0.69,170289
Kerala,VYPEN,79,TONY CHAMMANY,Indian National Congress,4443,7583,10703,14355,18490,22229,26338,30703,34872,40268,44688,49352,54417,59126,63274,65090,,,,,,,,,,,65090,1022,66112,50.18,131761
Kerala,VYPEN,79,MOHANDAS,Aam Aadmi Party,8,23,47,72,103,125,146,170,197,216,232,257,274,294,320,330,,,,,,,,,,,330,12,342,0.26,131761
Kerala,VYPEN,79,ADV. M. B. SHYNI,Communist Party of India (Marxist),3582,7827,11946,15427,18945,21930,25208,28013,30811,34332,37315,39817,42694,45244,48623,49713,,,,,,,,,,,49713,751,50464,38.3,131761
Kerala,VYPEN,79,ANITHA THOMAS,Twenty 20 Party,1120,2007,3283,4516,5209,6167,7056,7913,8632,9438,10007,10576,11325,11881,12948,13505,,,,,,,,,,,13505,132,13637,10.35,131761
Kerala,VYPEN,79,T. C. SUBRAHMANYAN,Communist Party of India (Marxist-Leninist) Red Star,17,28,48,72,79,95,108,125,136,150,160,176,195,213,248,259,,,,,,,,,,,259,3,262,0.2,131761
Kerala,VYPEN,79,SADASIVAN,Independent,6,11,25,34,40,53,68,75,82,90,93,106,117,126,155,162,,,,,,,,,,,162,1,163,0.12,131761
Kerala,VYPEN,79,NOTA,None of the Above,43,115,173,224,264,298,358,392,453,529,560,604,660,706,740,771,,,,,,,,,,,771,10,781,0.59,131761
Kerala,WADAKKANCHERY,65,ADV. T.S ULLAS BABU,Bharatiya Janata Party,1660,3137,4180,5009,6743,8122,9424,10576,12462,14484,16042,17950,19373,21214,22683,24546,25498,,,,,,,,,,25498,346,25844,15.79,163634
Kerala,WADAKKANCHERY,65,JITHIN SADANANDHAN,Aam Aadmi Party,28,40,60,79,106,123,149,182,213,257,302,334,361,397,426,456,470,,,,,,,,,,470,8,478,0.29,163634
Kerala,WADAKKANCHERY,65,P.N. VAISAKH,Indian National Congress,4212,6964,10034,13797,17185,20885,24418,28290,32661,36728,40872,44577,49403,53235,57502,62033,63767,,,,,,,,,,63767,1268,65035,39.74,163634
Kerala,WADAKKANCHERY,65,SUBRAMANIAN PENAKAM,Bahujan Samaj Party,23,39,60,77,94,107,124,146,168,181,204,221,240,291,321,349,363,,,,,,,,,,363,5,368,0.22,163634
Kerala,WADAKKANCHERY,65,XAVIER CHITTILAPPILLY,Communist Party of India (Marxist),4429,8281,12288,15572,19702,23916,28302,32883,37605,42011,46420,51495,55712,59378,63565,67513,69484,,,,,,,,,,69484,1241,70725,43.22,163634
Kerala,WADAKKANCHERY,65,NOTA,None of the Above,84,148,201,243,306,368,430,512,588,674,749,817,889,964,1052,1131,1171,,,,,,,,,,1171,13,1184,0.72,163634
Kerala,WANDOOR,36,A.P ANILKUMAR,Indian National Congress,6854,14302,20892,26530,33439,39842,44283,50755,57517,65206,71984,79061,85413,91812,98166,104646,111012,117600,119766,,,,,,,,119766,1308,121074,59.59,203168
Kerala,WANDOOR,36,DR.K.K DAMODARAN,Communist Party of India (Marxist),4043,7297,11497,16437,20499,24025,28932,32699,36542,40678,44915,49209,52862,55672,59206,62899,66686,70859,72400,,,,,,,,72400,735,73135,36,203168
Kerala,WANDOOR,36,ANILKUMAR S/O KUTTAN,Independent,87,126,211,293,381,456,556,620,696,735,783,853,914,967,1048,1102,1168,1230,1248,,,,,,,,1248,19,1267,0.62,203168
Kerala,WANDOOR,36,KUMARADAS,Independent,211,377,801,1586,1904,2280,3227,3341,3660,3739,4043,4219,4403,4667,5018,5205,5551,5868,5966,,,,,,,,5966,52,6018,2.96,203168
Kerala,WANDOOR,36,NOTA,None of the Above,120,186,279,385,468,577,708,766,855,911,986,1090,1167,1252,1350,1430,1521,1616,1651,,,,,,,,1651,23,1674,0.82,203168
